utterance|request|importance
i cant remember my password and i want to reset it|recover_password|high_priority
I have a question, how can I talk to Customer Service?|contact_customer_service|standard_priority
I want to see the number to contact Customer Service|contact_customer_service|medium_priority
i wanna view the cancellation penalties|check_cancellation_fee|high_priority
you're not helping, can you talk to a human?|contact_human_agent|standard_priority
i can't find my bill and i wanna view it, please|check_invoices|high_priority
ask an agent how to create an account|create_account|medium_priority
I'm happy with the service, what can I do to lodge a review?|review|standard_priority
I want to file a review for a service, can you help me?|review|standard_priority
i want to know if i can register more than one profile with a single email address|create_account|high_priority
tell me if I can pay with Master Card|check_payment_methods|medium_priority
can I check the cancellation penalties?|check_cancellation_fee|medium_priority
how soon can i expect my ticket?|delivery_period|high_priority
I have a problem paying, what should I do?|payment_issue|standard_priority
tell me what the mail address of Customer Service is|contact_customer_service|medium_priority
can I own several accounts?|create_account|medium_priority
can you tell me if I can create more than one online account with the same email?|create_account|standard_priority
i want help signing up to the damn newsletter|newsletter_subscription|high_priority
i got an reror message when i tried to make a payment,but i was charged anyway|payment_issue|high_priority
I want to check the status of my refund|track_refund|standard_priority
please, can you tell me the mail address of Customer Support?|contact_customer_service|medium_priority
I want to know where to check my packages|track_order|medium_priority
I need information about the email of the Customer Support|contact_customer_service|medium_priority
where to notify problems making a payment|payment_issue|medium_priority
the game was postponed, what can I do to obtain a refund?|get_refund|standard_priority
i need information, how can i speak with customer support?|contact_customer_service|high_priority
I don't know anything about your money back guarantee and I need information about it|check_refund_policy|standard_priority
I don't know anything about your fucking reimbursement policy and I'd like to know about it|check_refund_policy|standard_priority
